user_id,name,email,phone,signup_date,platform,city,user_type
U04832,Siddharth Sharma,siddharth.sharma4832@zaikanow.in,+918777694407,2023-01-31,android,pune,returning
U04833,Harsh Bansal,harsh.bansal4833@zaikanow.in,+916759711164,2024-06-16,android,mumbai,new
U04834,Pranav Choudhary,pranav.choudhary4834@zaikanow.in,+918125227306,2024-12-29,android,bengaluru,returning
U04835,Shruti Tiwari,shruti.tiwari4835@zaikanow.in,+917789172541,2024-02-28,android,mumbai,returning
U04836,Rahul Malhotra,rahul.malhotra4836@zaikanow.in,+916371130737,2024-11-05,android,delhi_ncr,new
U04837,Rohan Thakur,rohan.thakur4837@zaikanow.in,+918344003675,2023-08-26,android,delhi_ncr,power
U04838,Nitya Mehta,nitya.mehta4838@zaikanow.in,+919421581017,2025-03-07,ios,mumbai,returning
U04839,Rohan Desai,rohan.desai4839@zaikanow.in,+917104483089,2024-08-09,ios,hyderabad,returning
U04840,Reyansh Pandey,reyansh.pandey4840@zaikanow.in,+918772288739,2023-04-26,android,bengaluru,power
U04841,Anika Trivedi,anika.trivedi4841@zaikanow.in,+916045416982,2025-03-11,android,bengaluru,returning
U04842,Deepak Yadav,deepak.yadav4842@zaikanow.in,+917312603750,2024-08-10,web,bengaluru,returning
U04843,Pooja Shetty,pooja.shetty4843@zaikanow.in,+919855020873,2023-10-24,android,pune,new
U04844,Reyansh Joshi,reyansh.joshi4844@zaikanow.in,+917023157351,2024-07-14,web,hyderabad,new
U04845,Pranav Kapoor,pranav.kapoor4845@zaikanow.in,+918649156697,2023-05-13,android,bengaluru,new
U04846,Shruti Bansal,shruti.bansal4846@zaikanow.in,+918024136941,2023-07-04,android,delhi_ncr,new
U04847,Aarav Jain,aarav.jain4847@zaikanow.in,+917576334902,2023-06-09,android,hyderabad,casual
U04848,Ananya Patel,ananya.patel4848@zaikanow.in,+918024199242,2023-03-27,android,delhi_ncr,returning
U04849,Vikram Mishra,vikram.mishra4849@zaikanow.in,+919143956872,2024-08-02,android,bengaluru,casual
U04850,Yash Mukherjee,yash.mukherjee4850@zaikanow.in,+917770745748,2024-04-01,android,mumbai,returning
U04851,Sai Reddy,sai.reddy4851@zaikanow.in,+916220081215,2023-01-01,ios,mumbai,new
U04852,Abhishek Malhotra,abhishek.malhotra4852@zaikanow.in,+916120590005,2024-07-16,ios,bengaluru,returning
U04853,Preeti Joshi,preeti.joshi4853@zaikanow.in,+918428142805,2024-03-25,ios,bengaluru,casual
U04854,Pooja Kulkarni,pooja.kulkarni4854@zaikanow.in,+916140755153,2023-09-30,web,hyderabad,new
U04855,Sai Sharma,sai.sharma4855@zaikanow.in,+917565405549,2025-01-01,ios,chennai,power
U04856,Bhavna Thakur,bhavna.thakur4856@zaikanow.in,+918748794990,2024-06-02,android,pune,returning
U04857,Saanvi Mukherjee,saanvi.mukherjee4857@zaikanow.in,+919213348902,2024-12-02,android,mumbai,returning
U04858,Nitya Bansal,nitya.bansal4858@zaikanow.in,+918873114327,2024-02-05,ios,pune,new
U04859,Ritika Kulkarni,ritika.kulkarni4859@zaikanow.in,+919343891064,2024-06-26,ios,bengaluru,casual
U04860,Preeti Singh,preeti.singh4860@zaikanow.in,+916399069704,2024-07-23,ios,mumbai,returning
U04861,Bhavna Yadav,bhavna.yadav4861@zaikanow.in,+919729742109,2023-12-23,web,bengaluru,power
U04862,Yash Trivedi,yash.trivedi4862@zaikanow.in,+917629169146,2024-11-25,android,pune,returning
U04863,Ishita Gupta,ishita.gupta4863@zaikanow.in,+919596960663,2023-01-08,web,hyderabad,returning
U04864,Anika Menon,anika.menon4864@zaikanow.in,+917293552375,2024-12-12,android,mumbai,returning
U04865,Meera Patel,meera.patel4865@zaikanow.in,+918217110021,2024-08-30,android,pune,returning
U04866,Sneha Rao,sneha.rao4866@zaikanow.in,+916908123093,2023-04-01,android,mumbai,new
U04867,Vikram Saxena,vikram.saxena4867@zaikanow.in,+917907861939,2024-07-06,ios,delhi_ncr,returning
U04868,Kiara Bansal,kiara.bansal4868@zaikanow.in,+916898076480,2024-11-09,android,mumbai,returning
U04869,Diya Bansal,diya.bansal4869@zaikanow.in,+919163833970,2024-11-16,android,mumbai,new
U04870,Nandini Iyer,nandini.iyer4870@zaikanow.in,+919912904412,2023-03-30,ios,bengaluru,returning
U04871,Divya Dubey,divya.dubey4871@zaikanow.in,+917762476209,2024-01-24,android,mumbai,new
U04872,Abhishek Trivedi,abhishek.trivedi4872@zaikanow.in,+918561751681,2024-05-14,android,pune,returning
U04873,Saanvi Kulkarni,saanvi.kulkarni4873@zaikanow.in,+918147827659,2023-07-02,android,bengaluru,returning
U04874,Sakshi Singh,sakshi.singh4874@zaikanow.in,+918795312431,2023-11-05,android,bengaluru,returning
U04875,Myra Tiwari,myra.tiwari4875@zaikanow.in,+918820251654,2023-08-18,android,bengaluru,power
U04876,Madhav Bhatt,madhav.bhatt4876@zaikanow.in,+918846265318,2025-02-08,android,mumbai,power
U04877,Manya Agarwal,manya.agarwal4877@zaikanow.in,+919533194553,2023-09-12,web,bengaluru,casual
U04878,Aarti Dubey,aarti.dubey4878@zaikanow.in,+919084910265,2023-06-08,web,pune,power
U04879,Tanvi Mehta,tanvi.mehta4879@zaikanow.in,+918933844791,2024-12-31,web,chennai,returning
U04880,Kiara Mukherjee,kiara.mukherjee4880@zaikanow.in,+917265672812,2023-01-08,android,hyderabad,casual
U04881,Diya Das,diya.das4881@zaikanow.in,+918929996299,2024-01-27,android,mumbai,new
U04882,Pooja Joshi,pooja.joshi4882@zaikanow.in,+917442890100,2025-02-14,android,bengaluru,casual
U04883,Ishita Reddy,ishita.reddy4883@zaikanow.in,+917820307125,2023-10-09,android,pune,new
U04884,Yash Trivedi,yash.trivedi4884@zaikanow.in,+918532657511,2024-12-07,android,delhi_ncr,returning
U04885,Ishita Dubey,ishita.dubey4885@zaikanow.in,+918202120158,2024-05-26,android,delhi_ncr,casual
U04886,Kiara Pandey,kiara.pandey4886@zaikanow.in,+916496269161,2023-01-07,web,hyderabad,new
U04887,Ritesh Thakur,ritesh.thakur4887@zaikanow.in,+917786486712,2023-11-27,ios,chennai,power
U04888,Surya Sharma,surya.sharma4888@zaikanow.in,+917429671533,2024-12-05,web,hyderabad,casual
U04889,Sakshi Nair,sakshi.nair4889@zaikanow.in,+918215913159,2024-01-23,android,chennai,new
U04890,Meera Verma,meera.verma4890@zaikanow.in,+919382827797,2024-03-20,web,bengaluru,returning
U04891,Kavya Malhotra,kavya.malhotra4891@zaikanow.in,+917748582389,2024-06-26,android,delhi_ncr,returning
U04892,Reyansh Nair,reyansh.nair4892@zaikanow.in,+919029029964,2023-07-31,android,chennai,returning
U04893,Krishna Chopra,krishna.chopra4893@zaikanow.in,+916121216300,2024-12-23,ios,pune,power
U04894,Sakshi Bhatt,sakshi.bhatt4894@zaikanow.in,+916996714127,2024-05-06,android,mumbai,new
U04895,Ishaan Banerjee,ishaan.banerjee4895@zaikanow.in,+917036257284,2024-04-10,android,bengaluru,casual
U04896,Ira Reddy,ira.reddy4896@zaikanow.in,+916289505602,2025-02-03,android,bengaluru,returning
U04897,Ishita Bhatt,ishita.bhatt4897@zaikanow.in,+917796884664,2024-07-01,ios,delhi_ncr,casual
U04898,Aadhya Nair,aadhya.nair4898@zaikanow.in,+918334771502,2023-11-22,ios,pune,returning
U04899,Divya Sharma,divya.sharma4899@zaikanow.in,+918317505421,2025-01-28,web,delhi_ncr,returning
U04900,Arvind Reddy,arvind.reddy4900@zaikanow.in,+917489137512,2024-04-09,android,chennai,casual
U04901,Tanvi Jain,tanvi.jain4901@zaikanow.in,+917400603702,2024-11-03,android,mumbai,new
U04902,Manav Mishra,manav.mishra4902@zaikanow.in,+917454226716,2023-10-01,web,bengaluru,new
U04903,Krishna Nair,krishna.nair4903@zaikanow.in,+917858824407,2024-08-15,web,chennai,casual
U04904,Nandini Patel,nandini.patel4904@zaikanow.in,+917675523763,2024-02-28,android,chennai,power
U04905,Nandini Mukherjee,nandini.mukherjee4905@zaikanow.in,+918975033859,2023-08-31,android,delhi_ncr,casual
U04906,Shreya Tiwari,shreya.tiwari4906@zaikanow.in,+916190937149,2023-08-28,android,chennai,new
U04907,Ira Rao,ira.rao4907@zaikanow.in,+916391575799,2024-12-16,web,hyderabad,new
U04908,Deepak Kulkarni,deepak.kulkarni4908@zaikanow.in,+917639111058,2024-11-03,ios,bengaluru,new
U04909,Anika Trivedi,anika.trivedi4909@zaikanow.in,+918341358726,2025-01-16,ios,chennai,casual
U04910,Akash Agarwal,akash.agarwal4910@zaikanow.in,+916799519340,2024-06-08,android,mumbai,returning
U04911,Pooja Mehta,pooja.mehta4911@zaikanow.in,+916642283279,2024-01-13,android,delhi_ncr,power
U04912,Aarav Jain,aarav.jain4912@zaikanow.in,+917879613064,2024-02-22,android,chennai,returning
U04913,Sai Sharma,sai.sharma4913@zaikanow.in,+917142288587,2023-12-11,android,mumbai,new
U04914,Aman Ghosh,aman.ghosh4914@zaikanow.in,+918063038826,2024-07-26,android,pune,power
U04915,Ira Saxena,ira.saxena4915@zaikanow.in,+919688425089,2023-07-20,ios,pune,power
U04916,Ayesha Pandey,ayesha.pandey4916@zaikanow.in,+917419880360,2024-01-31,android,delhi_ncr,new
U04917,Mira Saxena,mira.saxena4917@zaikanow.in,+916540423359,2023-04-05,android,delhi_ncr,casual
U04918,Priya Choudhary,priya.choudhary4918@zaikanow.in,+918365456925,2023-09-22,android,bengaluru,returning
U04919,Varun Pandey,varun.pandey4919@zaikanow.in,+916179352762,2024-01-31,ios,chennai,returning
U04920,Arvind Mehta,arvind.mehta4920@zaikanow.in,+918486130069,2023-12-13,android,mumbai,power
U04921,Deepak Pandey,deepak.pandey4921@zaikanow.in,+916447798353,2024-03-31,web,pune,returning
U04922,Ishaan Bhatt,ishaan.bhatt4922@zaikanow.in,+917544835786,2023-04-18,android,delhi_ncr,power
U04923,Deepak Das,deepak.das4923@zaikanow.in,+917000068847,2024-12-15,android,mumbai,casual
U04924,Anika Desai,anika.desai4924@zaikanow.in,+917275691041,2023-01-16,web,pune,casual
U04925,Myra Jain,myra.jain4925@zaikanow.in,+918145168862,2024-10-31,web,hyderabad,returning
U04926,Lakshmi Khan,lakshmi.khan4926@zaikanow.in,+918962598180,2023-04-20,android,bengaluru,returning
U04927,Ananya Mishra,ananya.mishra4927@zaikanow.in,+916124585925,2024-11-10,android,delhi_ncr,casual
U04928,Aarav Trivedi,aarav.trivedi4928@zaikanow.in,+918502607644,2024-04-30,android,pune,returning
U04929,Shreya Das,shreya.das4929@zaikanow.in,+916136467224,2024-03-02,android,hyderabad,new
U04930,Riya Bhatt,riya.bhatt4930@zaikanow.in,+916365687513,2023-04-02,android,bengaluru,casual
U04931,Krishna Reddy,krishna.reddy4931@zaikanow.in,+918979887331,2023-02-14,web,bengaluru,returning
U04932,Reyansh Chopra,reyansh.chopra4932@zaikanow.in,+916617533601,2024-08-06,android,hyderabad,new
U04933,Ishita Khan,ishita.khan4933@zaikanow.in,+919827213228,2024-05-12,android,mumbai,returning
U04934,Surya Kamble,surya.kamble4934@zaikanow.in,+916502373635,2023-01-27,ios,hyderabad,casual
U04935,Pranav Singh,pranav.singh4935@zaikanow.in,+917733879100,2024-05-21,android,bengaluru,returning
U04936,Neha Verma,neha.verma4936@zaikanow.in,+919294010547,2025-03-05,android,bengaluru,casual
U04937,Neha Nair,neha.nair4937@zaikanow.in,+918834894222,2024-11-01,web,chennai,casual
U04938,Tanvi Bose,tanvi.bose4938@zaikanow.in,+917518070046,2024-04-04,web,delhi_ncr,returning
U04939,Riya Saxena,riya.saxena4939@zaikanow.in,+916109169664,2024-07-25,android,delhi_ncr,casual
U04940,Bhavna Saxena,bhavna.saxena4940@zaikanow.in,+916575541690,2024-08-23,android,mumbai,returning
U04941,Aarti Rao,aarti.rao4941@zaikanow.in,+919855036388,2024-03-20,android,mumbai,casual
U04942,Arjun Kamble,arjun.kamble4942@zaikanow.in,+916562561064,2024-05-01,android,bengaluru,new
U04943,Lakshmi Bose,lakshmi.bose4943@zaikanow.in,+916704484373,2025-02-16,web,bengaluru,power
U04944,Priya Nair,priya.nair4944@zaikanow.in,+916397419207,2023-10-15,android,mumbai,power
U04945,Nitya Bose,nitya.bose4945@zaikanow.in,+919452427939,2023-04-04,android,delhi_ncr,casual
U04946,Mira Patel,mira.patel4946@zaikanow.in,+919285796953,2024-08-22,android,pune,casual
U04947,Tanvi Bansal,tanvi.bansal4947@zaikanow.in,+917289286961,2023-08-08,ios,delhi_ncr,returning
U04948,Vihaan Yadav,vihaan.yadav4948@zaikanow.in,+919107389241,2023-09-25,android,pune,power
U04949,Manya Rao,manya.rao4949@zaikanow.in,+916041261412,2024-03-19,android,pune,casual
U04950,Lakshmi Joshi,lakshmi.joshi4950@zaikanow.in,+918765897715,2024-03-25,web,delhi_ncr,casual
U04951,Shreya Verma,shreya.verma4951@zaikanow.in,+919533644332,2023-05-18,ios,delhi_ncr,returning
U04952,Shruti Patel,shruti.patel4952@zaikanow.in,+918455321671,2025-01-12,web,mumbai,new
U04953,Rahul Das,rahul.das4953@zaikanow.in,+918610404391,2025-01-13,android,delhi_ncr,casual
U04954,Ritesh Bansal,ritesh.bansal4954@zaikanow.in,+917395509988,2023-08-28,web,bengaluru,returning
U04955,Nitya Bhatt,nitya.bhatt4955@zaikanow.in,+916875942933,2023-06-26,android,bengaluru,returning
U04956,Ayesha Pillai,ayesha.pillai4956@zaikanow.in,+919049651615,2025-02-19,android,hyderabad,new
U04957,Pranav Malhotra,pranav.malhotra4957@zaikanow.in,+918971707375,2024-11-02,android,bengaluru,returning
U04958,Diya Choudhary,diya.choudhary4958@zaikanow.in,+917247061491,2024-01-07,android,mumbai,new
U04959,Vikram Agarwal,vikram.agarwal4959@zaikanow.in,+918659640552,2023-09-14,ios,bengaluru,new
U04960,Sai Singh,sai.singh4960@zaikanow.in,+918542891313,2024-03-26,web,delhi_ncr,new
U04961,Madhav Pillai,madhav.pillai4961@zaikanow.in,+918388250920,2023-03-20,ios,delhi_ncr,casual
U04962,Ishita Dubey,ishita.dubey4962@zaikanow.in,+919477074538,2024-04-14,android,hyderabad,returning
U04963,Pranav Kulkarni,pranav.kulkarni4963@zaikanow.in,+918203906411,2023-02-26,web,bengaluru,new
U04964,Rohan Nair,rohan.nair4964@zaikanow.in,+916404157195,2023-11-18,android,hyderabad,casual
U04965,Yash Mehta,yash.mehta4965@zaikanow.in,+918100479974,2024-09-11,android,bengaluru,power
U04966,Vihaan Pillai,vihaan.pillai4966@zaikanow.in,+919913933468,2023-04-18,android,chennai,returning
U04967,Pooja Rao,pooja.rao4967@zaikanow.in,+918655924687,2023-05-24,android,bengaluru,returning
U04968,Reyansh Jain,reyansh.jain4968@zaikanow.in,+916481098667,2023-02-16,android,pune,new
U04969,Ira Singh,ira.singh4969@zaikanow.in,+917170081528,2024-01-22,ios,pune,power
U04970,Ayesha Bansal,ayesha.bansal4970@zaikanow.in,+917099948821,2023-04-30,android,delhi_ncr,power
U04971,Bhavna Dubey,bhavna.dubey4971@zaikanow.in,+917948978600,2025-02-09,android,delhi_ncr,new
U04972,Varun Mehta,varun.mehta4972@zaikanow.in,+916323160183,2023-12-18,web,mumbai,casual
U04973,Vikram Banerjee,vikram.banerjee4973@zaikanow.in,+918843856837,2023-11-01,android,hyderabad,casual
U04974,Riya Jain,riya.jain4974@zaikanow.in,+917354878552,2023-03-27,ios,hyderabad,power
U04975,Priya Pandey,priya.pandey4975@zaikanow.in,+919692442043,2024-08-11,web,chennai,power
U04976,Priya Singh,priya.singh4976@zaikanow.in,+917483352788,2023-01-22,android,bengaluru,casual
U04977,Meera Mukherjee,meera.mukherjee4977@zaikanow.in,+917706017335,2024-09-08,web,mumbai,power
U04978,Abhishek Mukherjee,abhishek.mukherjee4978@zaikanow.in,+916937162033,2024-01-20,android,mumbai,power
U04979,Divya Choudhary,divya.choudhary4979@zaikanow.in,+918245902595,2024-05-09,android,bengaluru,returning
U04980,Vikram Sharma,vikram.sharma4980@zaikanow.in,+917178316821,2023-04-13,android,pune,power
U04981,Ritika Reddy,ritika.reddy4981@zaikanow.in,+916925533565,2024-04-08,android,delhi_ncr,new
U04982,Madhav Verma,madhav.verma4982@zaikanow.in,+917259080787,2025-02-01,android,pune,power
U04983,Kavya Tiwari,kavya.tiwari4983@zaikanow.in,+917045420091,2023-09-23,android,hyderabad,returning
U04984,Neha Saxena,neha.saxena4984@zaikanow.in,+916610489396,2023-10-17,ios,delhi_ncr,returning
U04985,Anika Menon,anika.menon4985@zaikanow.in,+918363991344,2024-08-03,web,chennai,new
U04986,Karthik Kapoor,karthik.kapoor4986@zaikanow.in,+919840411069,2023-06-27,web,mumbai,new
U04987,Aarti Bhatt,aarti.bhatt4987@zaikanow.in,+919701967000,2025-03-17,web,pune,power
U04988,Ananya Chopra,ananya.chopra4988@zaikanow.in,+916839460203,2025-01-29,android,mumbai,power
U04989,Nikhil Shetty,nikhil.shetty4989@zaikanow.in,+916139764938,2023-01-27,android,pune,power
U04990,Kiara Chopra,kiara.chopra4990@zaikanow.in,+917808574752,2024-10-04,android,mumbai,casual
U04991,Bhavna Kapoor,bhavna.kapoor4991@zaikanow.in,+916422044628,2024-02-17,android,delhi_ncr,power
U04992,Nikhil Khan,nikhil.khan4992@zaikanow.in,+916453759689,2023-12-21,ios,delhi_ncr,new
U04993,Neha Saxena,neha.saxena4993@zaikanow.in,+916160272697,2024-09-12,ios,mumbai,casual
U04994,Reyansh Bansal,reyansh.bansal4994@zaikanow.in,+919218204914,2023-06-22,android,mumbai,casual
U04995,Priya Kapoor,priya.kapoor4995@zaikanow.in,+919035397774,2023-06-25,ios,mumbai,casual
U04996,Nitya Singh,nitya.singh4996@zaikanow.in,+916507934638,2024-08-15,web,hyderabad,new
U04997,Ishaan Pillai,ishaan.pillai4997@zaikanow.in,+916326967312,2024-08-05,ios,mumbai,new
U04998,Sai Dubey,sai.dubey4998@zaikanow.in,+917467569370,2024-06-01,android,delhi_ncr,returning
U04999,Karthik Kapoor,karthik.kapoor4999@zaikanow.in,+918150817506,2024-09-10,android,mumbai,new
U05000,Ira Banerjee,ira.banerjee5000@zaikanow.in,+918146761529,2023-12-26,android,delhi_ncr,returning
U05001,Yash Rao,yash.rao5001@zaikanow.in,+918713918278,2024-02-28,web,chennai,new
U05002,Abhishek Menon,abhishek.menon5002@zaikanow.in,+919384130490,2024-09-29,android,mumbai,returning
U05003,Harsh Verma,harsh.verma5003@zaikanow.in,+918581162246,2023-05-25,web,bengaluru,power
U05004,Siddharth Agarwal,siddharth.agarwal5004@zaikanow.in,+919435380295,2024-08-07,android,bengaluru,power
U05005,Nandini Malhotra,nandini.malhotra5005@zaikanow.in,+919194358789,2024-11-22,android,chennai,returning
U05006,Anjali Singh,anjali.singh5006@zaikanow.in,+918495074511,2023-03-27,android,mumbai,casual
U05007,Rahul Pandey,rahul.pandey5007@zaikanow.in,+919353907532,2023-02-15,android,bengaluru,new
U05008,Manav Mukherjee,manav.mukherjee5008@zaikanow.in,+916142362361,2024-07-14,android,delhi_ncr,power
U05009,Ishita Gupta,ishita.gupta5009@zaikanow.in,+919677061216,2024-02-08,android,bengaluru,returning
U05010,Bhavna Verma,bhavna.verma5010@zaikanow.in,+916810973292,2024-02-27,web,mumbai,returning
U05011,Anjali Malhotra,anjali.malhotra5011@zaikanow.in,+919480946087,2023-09-26,ios,pune,returning
U05012,Riya Shetty,riya.shetty5012@zaikanow.in,+917309453609,2023-07-12,android,mumbai,casual
U05013,Ayesha Joshi,ayesha.joshi5013@zaikanow.in,+917837158371,2024-08-24,android,delhi_ncr,casual
U05014,Aarti Saxena,aarti.saxena5014@zaikanow.in,+919618808178,2025-01-09,web,mumbai,power
U05015,Divya Ghosh,divya.ghosh5015@zaikanow.in,+916033296320,2025-02-16,ios,pune,casual
U05016,Aarav Gupta,aarav.gupta5016@zaikanow.in,+918784689201,2023-04-14,web,mumbai,power
U05017,Yash Singh,yash.singh5017@zaikanow.in,+918994097592,2024-03-18,android,mumbai,returning
U05018,Arvind Menon,arvind.menon5018@zaikanow.in,+919056293589,2024-09-27,android,delhi_ncr,returning
U05019,Mira Kamble,mira.kamble5019@zaikanow.in,+918602919510,2025-03-10,ios,bengaluru,new
U05020,Riya Rao,riya.rao5020@zaikanow.in,+917911071568,2023-05-21,android,hyderabad,new
U05021,Aarav Choudhary,aarav.choudhary5021@zaikanow.in,+918732707084,2024-03-16,web,delhi_ncr,new
U05022,Ritika Saxena,ritika.saxena5022@zaikanow.in,+916175896562,2024-01-07,web,mumbai,returning
U05023,Madhav Kapoor,madhav.kapoor5023@zaikanow.in,+918402764665,2024-04-13,android,pune,power
U05024,Kavya Rao,kavya.rao5024@zaikanow.in,+917345953602,2024-01-16,web,hyderabad,new
U05025,Manav Ghosh,manav.ghosh5025@zaikanow.in,+918748378505,2023-11-10,android,hyderabad,power
U05026,Mira Malhotra,mira.malhotra5026@zaikanow.in,+919691289324,2024-07-11,android,bengaluru,casual
U05027,Nikhil Sethi,nikhil.sethi5027@zaikanow.in,+919944085554,2023-03-16,android,delhi_ncr,returning
U05028,Krishna Bhatt,krishna.bhatt5028@zaikanow.in,+916411699691,2025-01-03,android,pune,returning
U05029,Vikram Rao,vikram.rao5029@zaikanow.in,+919589698610,2023-04-11,android,mumbai,power
U05030,Anika Choudhary,anika.choudhary5030@zaikanow.in,+916313465256,2024-03-07,android,chennai,casual
U05031,Manya Sharma,manya.sharma5031@zaikanow.in,+916512218966,2024-10-09,android,delhi_ncr,new
U05032,Arjun Pillai,arjun.pillai5032@zaikanow.in,+916442687038,2023-05-07,android,chennai,casual
U05033,Nandini Jain,nandini.jain5033@zaikanow.in,+916740718151,2024-04-16,android,mumbai,casual
U05034,Preeti Pillai,preeti.pillai5034@zaikanow.in,+919939542588,2025-03-12,android,pune,power
U05035,Ishita Saxena,ishita.saxena5035@zaikanow.in,+917255813449,2025-01-20,android,chennai,casual
U05036,Shruti Sethi,shruti.sethi5036@zaikanow.in,+918716665691,2023-07-07,ios,delhi_ncr,returning
U05037,Rohan Saxena,rohan.saxena5037@zaikanow.in,+919225367279,2023-05-15,android,mumbai,new
U05038,Ritika Kamble,ritika.kamble5038@zaikanow.in,+917744525222,2023-09-15,android,pune,new
U05039,Pooja Shetty,pooja.shetty5039@zaikanow.in,+917769246212,2024-09-22,ios,chennai,casual
U05040,Preeti Verma,preeti.verma5040@zaikanow.in,+918359284801,2023-11-12,android,bengaluru,power
U05041,Mira Shetty,mira.shetty5041@zaikanow.in,+917728771738,2024-04-22,android,hyderabad,new
U05042,Arvind Dubey,arvind.dubey5042@zaikanow.in,+916811370465,2023-01-22,ios,bengaluru,returning
U05043,Abhishek Malhotra,abhishek.malhotra5043@zaikanow.in,+917919927593,2023-02-02,android,bengaluru,returning
U05044,Aditya Chopra,aditya.chopra5044@zaikanow.in,+919229017606,2025-03-06,android,delhi_ncr,casual
U05045,Preeti Bhatt,preeti.bhatt5045@zaikanow.in,+916705325439,2023-12-16,android,chennai,casual
U05046,Aditya Sethi,aditya.sethi5046@zaikanow.in,+917007506458,2025-03-10,android,pune,returning
U05047,Myra Jain,myra.jain5047@zaikanow.in,+918111869335,2024-11-07,ios,mumbai,returning
U05048,Preeti Pillai,preeti.pillai5048@zaikanow.in,+918644371466,2023-10-01,web,delhi_ncr,power
U05049,Siddharth Ghosh,siddharth.ghosh5049@zaikanow.in,+919487831705,2024-02-22,android,bengaluru,casual
U05050,Karthik Desai,karthik.desai5050@zaikanow.in,+918907614412,2024-07-13,ios,mumbai,casual
U05051,Myra Rao,myra.rao5051@zaikanow.in,+918516761504,2024-11-24,android,hyderabad,casual
U05052,Myra Sethi,myra.sethi5052@zaikanow.in,+916832497754,2023-03-04,android,delhi_ncr,power
U05053,Nitya Saxena,nitya.saxena5053@zaikanow.in,+916771166670,2024-11-10,android,hyderabad,new
U05054,Nikhil Thakur,nikhil.thakur5054@zaikanow.in,+918848861172,2024-08-27,android,chennai,new
U05055,Bhavna Bansal,bhavna.bansal5055@zaikanow.in,+916956405746,2024-11-19,web,mumbai,casual
U05056,Ira Sharma,ira.sharma5056@zaikanow.in,+919236196651,2024-12-17,android,delhi_ncr,new
U05057,Priya Bansal,priya.bansal5057@zaikanow.in,+916371692354,2024-06-04,ios,hyderabad,casual
U05058,Harsh Jain,harsh.jain5058@zaikanow.in,+919198168575,2024-09-12,android,mumbai,new
U05059,Pooja Bose,pooja.bose5059@zaikanow.in,+919264417062,2025-01-19,android,bengaluru,returning
U05060,Aman Shetty,aman.shetty5060@zaikanow.in,+919610187813,2024-07-10,ios,delhi_ncr,returning
U05061,Shreya Singh,shreya.singh5061@zaikanow.in,+916833749963,2023-11-21,web,mumbai,casual
U05062,Krishna Sethi,krishna.sethi5062@zaikanow.in,+918288316512,2023-08-21,android,mumbai,new
U05063,Varun Desai,varun.desai5063@zaikanow.in,+916600491595,2024-12-23,web,bengaluru,casual
U05064,Bhavna Khan,bhavna.khan5064@zaikanow.in,+916438117184,2023-11-19,ios,delhi_ncr,casual
U05065,Aditya Khan,aditya.khan5065@zaikanow.in,+916029659410,2023-03-24,android,pune,returning
U05066,Ishita Das,ishita.das5066@zaikanow.in,+916877951284,2023-02-22,android,mumbai,new
U05067,Lakshmi Pandey,lakshmi.pandey5067@zaikanow.in,+918932602865,2023-11-02,android,bengaluru,new
U05068,Reyansh Tiwari,reyansh.tiwari5068@zaikanow.in,+917712075622,2024-07-24,android,pune,casual
U05069,Aman Rao,aman.rao5069@zaikanow.in,+917156987770,2023-01-20,android,bengaluru,power
U05070,Neha Khan,neha.khan5070@zaikanow.in,+919232998260,2024-07-31,android,mumbai,returning
U05071,Manya Gupta,manya.gupta5071@zaikanow.in,+919838177884,2023-01-26,android,delhi_ncr,returning
U05072,Ritika Banerjee,ritika.banerjee5072@zaikanow.in,+919126334254,2024-04-14,web,mumbai,casual
U05073,Shreya Mehta,shreya.mehta5073@zaikanow.in,+917991006950,2023-12-12,android,bengaluru,returning
U05074,Tanvi Kulkarni,tanvi.kulkarni5074@zaikanow.in,+918702560857,2023-08-14,ios,mumbai,new
U05075,Vikram Pandey,vikram.pandey5075@zaikanow.in,+918243668343,2024-10-27,web,bengaluru,power
U05076,Anika Bose,anika.bose5076@zaikanow.in,+918730135588,2023-11-28,android,delhi_ncr,power
U05077,Ayesha Shetty,ayesha.shetty5077@zaikanow.in,+919924334376,2024-12-29,android,bengaluru,returning
U05078,Ritesh Dubey,ritesh.dubey5078@zaikanow.in,+916098171183,2024-08-01,android,pune,new
U05079,Ira Kulkarni,ira.kulkarni5079@zaikanow.in,+917483676448,2024-10-15,android,bengaluru,returning
U05080,Ayesha Bose,ayesha.bose5080@zaikanow.in,+917424304814,2023-07-18,android,hyderabad,returning
U05081,Aarav Desai,aarav.desai5081@zaikanow.in,+918739744488,2024-09-20,web,mumbai,returning
U05082,Sakshi Patel,sakshi.patel5082@zaikanow.in,+917793368399,2025-02-06,android,mumbai,power
U05083,Pooja Rao,pooja.rao5083@zaikanow.in,+917059195303,2024-10-27,web,pune,returning
U05084,Rohan Kamble,rohan.kamble5084@zaikanow.in,+916992614008,2023-01-02,android,delhi_ncr,new
U05085,Anika Saxena,anika.saxena5085@zaikanow.in,+916655858482,2023-09-20,ios,bengaluru,casual
U05086,Ishaan Menon,ishaan.menon5086@zaikanow.in,+917266828055,2024-11-17,android,mumbai,new
U05087,Mira Shetty,mira.shetty5087@zaikanow.in,+918641777358,2024-02-04,android,hyderabad,returning
U05088,Karthik Mukherjee,karthik.mukherjee5088@zaikanow.in,+919383898355,2024-05-12,android,mumbai,returning
U05089,Lakshmi Mishra,lakshmi.mishra5089@zaikanow.in,+916852063001,2024-07-25,android,mumbai,returning
